processed_path,crop,disease,class_id,leakage_group_id,group_size
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000147.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001926,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000148.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001927,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000149.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000608,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000150.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001928,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000151.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001929,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000152.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001930,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000153.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001931,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000154.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001932,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000155.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001933,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000156.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001934,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000157.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001935,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000158.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001936,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000159.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000610,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000160.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001937,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000161.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000579,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000162.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001938,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000163.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001939,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000164.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001940,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000165.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001941,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000166.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001942,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000167.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001943,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000168.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001944,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000170.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001945,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000171.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000574,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000173.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001946,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000174.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001947,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000175.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000611,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000176.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001948,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000177.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000612,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000178.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000612,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000179.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000611,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000181.png,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000613,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000182.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001949,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000183.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000614,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000184.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001950,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000185.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001951,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000186.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001952,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000187.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000615,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000188.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000614,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000189.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001953,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000191.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001954,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000192.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001955,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000193.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000616,3
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000194.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001956,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000195.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000586,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000196.png,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001957,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000197.png,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001958,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000198.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000557,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000199.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001959,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000200.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001960,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000201.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001961,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000202.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000601,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000203.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000617,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000204.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001962,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000205.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001963,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000206.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001964,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000207.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001965,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000208.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001966,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000209.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001967,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000210.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001968,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000211.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001969,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000212.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001970,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000213.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001971,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000214.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001972,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000215.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000618,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000216.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000619,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000217.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000620,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000218.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000621,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000219.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000618,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000220.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000619,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000221.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000620,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000222.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000621,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000223.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000622,3
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000224.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000623,3
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000225.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000624,3
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000226.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000625,3
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000227.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000622,3
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000228.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000623,3
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000229.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000624,3
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000230.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000625,3
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000231.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000626,3
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000232.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000627,3
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000233.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000628,3
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000234.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001973,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000235.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000553,3
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000236.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000626,3
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000237.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000627,3
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000238.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000628,3
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000239.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001974,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000240.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001975,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000241.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001976,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000242.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001977,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000243.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001978,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000244.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001979,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000245.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001980,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000246.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001981,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000247.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001982,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000248.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000613,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000249.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001983,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000250.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001984,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000251.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000552,4
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000252.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000629,4
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000253.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000630,4
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000254.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001985,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000255.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000631,4
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000256.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000552,4
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000257.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000629,4
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000258.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000630,4
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000259.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000631,4
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000260.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001986,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000261.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001987,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000262.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001988,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000263.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001989,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000264.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000610,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000265.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001990,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000266.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001991,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000267.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001992,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000268.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000632,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000269.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000633,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000270.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000634,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000271.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000635,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000272.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000632,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000273.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000633,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000274.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000634,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000275.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000635,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000276.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000555,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000277.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001993,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000278.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001994,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000279.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001995,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000280.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000616,3
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000281.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000636,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000282.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000637,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000283.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000638,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000284.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000616,3
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000285.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000636,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000286.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000637,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000287.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000638,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000288.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000639,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000289.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000640,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000290.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000641,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000291.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000642,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000292.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000639,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000293.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000640,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000294.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000641,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000295.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000642,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000299.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000583,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000300.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000643,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000301.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001996,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000302.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001997,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000303.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001998,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000308.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000622,3
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000309.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000623,3
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000310.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000624,3
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000311.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000625,3
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000313.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000629,4
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000314.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000630,4
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000315.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000631,4
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000316.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000552,4
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000317.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000629,4
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000318.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000630,4
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000319.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000631,4
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000320.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000644,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000321.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_001999,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000322.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000645,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000323.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000646,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000324.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000644,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000325.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_002000,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000326.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_002001,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000327.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000645,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000328.jpg,cotton,Leaf_Curl_Virus,C04,LG_SHARED_000646,2
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000329.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_002002,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000330.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_002003,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000331.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_002004,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000332.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_002005,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000333.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_002006,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000334.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_002007,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000335.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_002008,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000336.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_002009,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000337.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_002010,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000338.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_002011,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000339.jpg,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_002012,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000340.png,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_002013,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000341.png,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_002014,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000342.png,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_002015,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000343.png,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_002016,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000344.png,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_002017,1
processed/cotton/Leaf_Curl_Virus/cotton_leaf_curl_virus_000345.png,cotton,Leaf_Curl_Virus,C04,LG_SINGLE_002018,1
