image_name,crop,disease,class_id,class_index,original_source,processed_path,extension,file_size,width,height,leakage_group_id,split
orange_citrus_canker_001776.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001776.jpg,jpg,4726,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001777.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001777.jpg,jpg,4696,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001778.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001778.jpg,jpg,4718,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001779.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001779.jpg,jpg,4722,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001780.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001780.jpg,jpg,4715,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001781.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001781.jpg,jpg,4708,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001782.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001782.jpg,jpg,4728,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001783.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001783.jpg,jpg,4757,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001784.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001784.jpg,jpg,4711,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001785.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001785.jpg,jpg,4742,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001786.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001786.jpg,jpg,4747,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001787.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001787.jpg,jpg,4727,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001788.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001788.jpg,jpg,4726,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001789.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001789.jpg,jpg,4740,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001790.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001790.jpg,jpg,4723,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001791.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001791.jpg,jpg,4722,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001792.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001792.jpg,jpg,4738,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001793.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001793.jpg,jpg,4713,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001794.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001794.jpg,jpg,4738,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001795.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001795.jpg,jpg,4727,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001796.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001796.jpg,jpg,4745,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001797.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001797.jpg,jpg,4733,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001798.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001798.jpg,jpg,4767,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001799.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001799.jpg,jpg,4696,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001800.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001800.jpg,jpg,4717,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001801.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001801.jpg,jpg,4725,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001802.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001802.jpg,jpg,4711,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001803.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001803.jpg,jpg,4714,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001804.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001804.jpg,jpg,4728,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001805.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001805.jpg,jpg,4705,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001806.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001806.jpg,jpg,4713,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001807.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001807.jpg,jpg,4718,256,256,LG_SHARED_000687,validation
orange_citrus_canker_001808.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001808.jpg,jpg,4864,256,256,LG_SHARED_000688,test
orange_citrus_canker_001809.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001809.jpg,jpg,4893,256,256,LG_SHARED_000688,test
orange_citrus_canker_001810.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001810.jpg,jpg,4862,256,256,LG_SHARED_000688,test
orange_citrus_canker_001811.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001811.jpg,jpg,4864,256,256,LG_SHARED_000688,test
orange_citrus_canker_001812.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001812.jpg,jpg,4860,256,256,LG_SHARED_000688,test
orange_citrus_canker_001813.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001813.jpg,jpg,4865,256,256,LG_SHARED_000688,test
orange_citrus_canker_001814.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001814.jpg,jpg,4873,256,256,LG_SHARED_000688,test
orange_citrus_canker_001815.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001815.jpg,jpg,4869,256,256,LG_SHARED_000688,test
orange_citrus_canker_001816.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001816.jpg,jpg,4848,256,256,LG_SHARED_000688,test
orange_citrus_canker_001817.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001817.jpg,jpg,4848,256,256,LG_SHARED_000688,test
orange_citrus_canker_001818.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001818.jpg,jpg,4863,256,256,LG_SHARED_000688,test
orange_citrus_canker_001819.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001819.jpg,jpg,4850,256,256,LG_SHARED_000688,test
orange_citrus_canker_001820.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001820.jpg,jpg,4854,256,256,LG_SHARED_000688,test
orange_citrus_canker_001821.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001821.jpg,jpg,4832,256,256,LG_SHARED_000688,test
orange_citrus_canker_001822.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001822.jpg,jpg,4854,256,256,LG_SHARED_000688,test
orange_citrus_canker_001823.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001823.jpg,jpg,4851,256,256,LG_SHARED_000688,test
orange_citrus_canker_001824.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001824.jpg,jpg,4836,256,256,LG_SHARED_000688,test
orange_citrus_canker_001825.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001825.jpg,jpg,4853,256,256,LG_SHARED_000688,test
orange_citrus_canker_001826.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001826.jpg,jpg,4844,256,256,LG_SHARED_000688,test
orange_citrus_canker_001827.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001827.jpg,jpg,4852,256,256,LG_SHARED_000688,test
orange_citrus_canker_001828.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001828.jpg,jpg,4834,256,256,LG_SHARED_000688,test
orange_citrus_canker_001829.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001829.jpg,jpg,4845,256,256,LG_SHARED_000688,test
orange_citrus_canker_001830.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001830.jpg,jpg,4842,256,256,LG_SHARED_000688,test
orange_citrus_canker_001831.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001831.jpg,jpg,4853,256,256,LG_SHARED_000688,test
orange_citrus_canker_001832.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001832.jpg,jpg,4822,256,256,LG_SHARED_000688,test
orange_citrus_canker_001833.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001833.jpg,jpg,4856,256,256,LG_SHARED_000688,test
orange_citrus_canker_001834.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001834.jpg,jpg,4855,256,256,LG_SHARED_000688,test
orange_citrus_canker_001835.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001835.jpg,jpg,4857,256,256,LG_SHARED_000688,test
orange_citrus_canker_001836.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001836.jpg,jpg,4857,256,256,LG_SHARED_000688,test
orange_citrus_canker_001837.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001837.jpg,jpg,4845,256,256,LG_SHARED_000688,test
orange_citrus_canker_001838.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001838.jpg,jpg,4837,256,256,LG_SHARED_000688,test
orange_citrus_canker_001839.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001839.jpg,jpg,4845,256,256,LG_SHARED_000688,test
orange_citrus_canker_001840.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001840.jpg,jpg,4841,256,256,LG_SHARED_000688,test
orange_citrus_canker_001841.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001841.jpg,jpg,4833,256,256,LG_SHARED_000688,test
orange_citrus_canker_001842.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001842.jpg,jpg,4854,256,256,LG_SHARED_000688,test
orange_citrus_canker_001843.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001843.jpg,jpg,4851,256,256,LG_SHARED_000688,test
orange_citrus_canker_001844.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001844.jpg,jpg,4855,256,256,LG_SHARED_000688,test
orange_citrus_canker_001845.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001845.jpg,jpg,4852,256,256,LG_SHARED_000688,test
orange_citrus_canker_001846.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001846.jpg,jpg,4899,256,256,LG_SHARED_000688,test
orange_citrus_canker_001847.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001847.jpg,jpg,4856,256,256,LG_SHARED_000688,test
orange_citrus_canker_001848.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001848.jpg,jpg,4841,256,256,LG_SHARED_000688,test
orange_citrus_canker_001849.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001849.jpg,jpg,4841,256,256,LG_SHARED_000688,test
orange_citrus_canker_001850.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001850.jpg,jpg,4872,256,256,LG_SHARED_000688,test
orange_citrus_canker_001851.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001851.jpg,jpg,4850,256,256,LG_SHARED_000688,test
orange_citrus_canker_001852.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001852.jpg,jpg,4893,256,256,LG_SHARED_000688,test
orange_citrus_canker_001853.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001853.jpg,jpg,4874,256,256,LG_SHARED_000688,test
orange_citrus_canker_001854.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001854.jpg,jpg,4862,256,256,LG_SHARED_000688,test
orange_citrus_canker_001855.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001855.jpg,jpg,4868,256,256,LG_SHARED_000688,test
orange_citrus_canker_001856.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001856.jpg,jpg,4848,256,256,LG_SHARED_000688,test
orange_citrus_canker_001857.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001857.jpg,jpg,4859,256,256,LG_SHARED_000688,test
orange_citrus_canker_001858.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001858.jpg,jpg,6705,256,256,LG_SHARED_000689,train
orange_citrus_canker_001859.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001859.jpg,jpg,6685,256,256,LG_SHARED_000689,train
orange_citrus_canker_001860.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001860.jpg,jpg,6703,256,256,LG_SHARED_000689,train
orange_citrus_canker_001861.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001861.jpg,jpg,6678,256,256,LG_SHARED_000689,train
orange_citrus_canker_001862.jpg,orange,Citrus_Canker,O02,9,newDS,processed/orange/Citrus_Canker/orange_citrus_canker_001862.jpg,jpg,6730,256,256,LG_SHARED_000689,train
orange_citrus_canker_001863.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001863.jpg,jpg,6696,256,256,LG_SHARED_000689,train
orange_citrus_canker_001864.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001864.jpg,jpg,6701,256,256,LG_SHARED_000689,train
orange_citrus_canker_001865.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001865.jpg,jpg,6722,256,256,LG_SHARED_000689,train
orange_citrus_canker_001866.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001866.jpg,jpg,6696,256,256,LG_SHARED_000689,train
orange_citrus_canker_001867.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001867.jpg,jpg,6697,256,256,LG_SHARED_000689,train
orange_citrus_canker_001868.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001868.jpg,jpg,6671,256,256,LG_SHARED_000689,train
orange_citrus_canker_001869.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001869.jpg,jpg,6689,256,256,LG_SHARED_000689,train
orange_citrus_canker_001870.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001870.jpg,jpg,6683,256,256,LG_SHARED_000689,train
orange_citrus_canker_001871.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001871.jpg,jpg,6674,256,256,LG_SHARED_000689,train
orange_citrus_canker_001872.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001872.jpg,jpg,6716,256,256,LG_SHARED_000689,train
orange_citrus_canker_001873.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001873.jpg,jpg,6681,256,256,LG_SHARED_000689,train
orange_citrus_canker_001874.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001874.jpg,jpg,6685,256,256,LG_SHARED_000689,train
orange_citrus_canker_001875.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001875.jpg,jpg,6705,256,256,LG_SHARED_000689,train
orange_citrus_canker_001876.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001876.jpg,jpg,6693,256,256,LG_SHARED_000689,train
orange_citrus_canker_001877.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001877.jpg,jpg,6692,256,256,LG_SHARED_000689,train
orange_citrus_canker_001878.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001878.jpg,jpg,6680,256,256,LG_SHARED_000689,train
orange_citrus_canker_001879.jpg,orange,Citrus_Canker,O02,9,newDS,processed/orange/Citrus_Canker/orange_citrus_canker_001879.jpg,jpg,6670,256,256,LG_SHARED_000689,train
orange_citrus_canker_001880.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001880.jpg,jpg,6683,256,256,LG_SHARED_000689,train
orange_citrus_canker_001881.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001881.jpg,jpg,6729,256,256,LG_SHARED_000689,train
orange_citrus_canker_001882.jpg,orange,Citrus_Canker,O02,9,newDS,processed/orange/Citrus_Canker/orange_citrus_canker_001882.jpg,jpg,6723,256,256,LG_SHARED_000689,train
orange_citrus_canker_001883.jpg,orange,Citrus_Canker,O02,9,newDS,processed/orange/Citrus_Canker/orange_citrus_canker_001883.jpg,jpg,6690,256,256,LG_SHARED_000689,train
orange_citrus_canker_001884.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001884.jpg,jpg,6698,256,256,LG_SHARED_000689,train
orange_citrus_canker_001885.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001885.jpg,jpg,6718,256,256,LG_SHARED_000689,train
orange_citrus_canker_001886.jpg,orange,Citrus_Canker,O02,9,newDS,processed/orange/Citrus_Canker/orange_citrus_canker_001886.jpg,jpg,6750,256,256,LG_SHARED_000689,train
orange_citrus_canker_001887.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001887.jpg,jpg,6695,256,256,LG_SHARED_000689,train
orange_citrus_canker_001888.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001888.jpg,jpg,6696,256,256,LG_SHARED_000689,train
orange_citrus_canker_001889.jpg,orange,Citrus_Canker,O02,9,newDS,processed/orange/Citrus_Canker/orange_citrus_canker_001889.jpg,jpg,6699,256,256,LG_SHARED_000689,train
orange_citrus_canker_001890.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001890.jpg,jpg,6788,256,256,LG_SHARED_000689,train
orange_citrus_canker_001891.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001891.jpg,jpg,6002,256,256,LG_SHARED_000690,train
orange_citrus_canker_001892.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001892.jpg,jpg,5812,256,256,LG_SHARED_000690,train
orange_citrus_canker_001893.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001893.jpg,jpg,6008,256,256,LG_SHARED_000690,train
orange_citrus_canker_001894.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001894.jpg,jpg,6029,256,256,LG_SHARED_000691,train
orange_citrus_canker_001895.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001895.jpg,jpg,5978,256,256,LG_SINGLE_002452,train
orange_citrus_canker_001896.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001896.jpg,jpg,5965,256,256,LG_SHARED_000691,train
orange_citrus_canker_001897.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001897.jpg,jpg,6317,256,256,LG_SHARED_000690,train
orange_citrus_canker_001898.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001898.jpg,jpg,6286,256,256,LG_SHARED_000690,train
orange_citrus_canker_001899.jpg,orange,Citrus_Canker,O02,9,newDS,processed/orange/Citrus_Canker/orange_citrus_canker_001899.jpg,jpg,6329,256,256,LG_SHARED_000690,train
orange_citrus_canker_001900.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001900.jpg,jpg,6266,256,256,LG_SHARED_000691,train
orange_citrus_canker_001901.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001901.jpg,jpg,6223,256,256,LG_SHARED_000691,train
orange_citrus_canker_001902.jpg,orange,Citrus_Canker,O02,9,cotton disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001902.jpg,jpg,6204,256,256,LG_SHARED_000691,train
orange_citrus_canker_001903.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001903.jpg,jpg,6172,256,256,LG_SHARED_000690,train
orange_citrus_canker_001904.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001904.jpg,jpg,6095,256,256,LG_SHARED_000690,train
orange_citrus_canker_001905.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001905.jpg,jpg,6060,256,256,LG_SHARED_000690,train
orange_citrus_canker_001906.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001906.jpg,jpg,6080,256,256,LG_SHARED_000690,train
orange_citrus_canker_001907.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001907.jpg,jpg,6083,256,256,LG_SHARED_000690,train
orange_citrus_canker_001908.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001908.jpg,jpg,6096,256,256,LG_SHARED_000690,train
orange_citrus_canker_001909.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001909.jpg,jpg,6099,256,256,LG_SHARED_000690,train
orange_citrus_canker_001910.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001910.jpg,jpg,6121,256,256,LG_SHARED_000690,train
orange_citrus_canker_001911.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001911.jpg,jpg,4911,256,256,LG_SHARED_000692,train
orange_citrus_canker_001912.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001912.jpg,jpg,4966,256,256,LG_SHARED_000692,train
orange_citrus_canker_001913.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001913.jpg,jpg,4952,256,256,LG_SHARED_000692,train
orange_citrus_canker_001914.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001914.jpg,jpg,4953,256,256,LG_SHARED_000692,train
orange_citrus_canker_001915.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001915.jpg,jpg,4931,256,256,LG_SHARED_000692,train
orange_citrus_canker_001916.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001916.jpg,jpg,4940,256,256,LG_SHARED_000692,train
orange_citrus_canker_001917.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_001917.jpg,jpg,4938,256,256,LG_SHARED_000692,train
