image_name,crop,disease,class_id,class_index,original_source,processed_path,extension,file_size,width,height,leakage_group_id
orange_citrus_canker_003539.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003539.jpg,jpg,5604,256,256,LG_SHARED_000745
orange_citrus_canker_003540.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003540.jpg,jpg,5596,256,256,LG_SHARED_000745
orange_citrus_canker_003541.jpg,orange,Citrus_Canker,O02,9,newDS,processed/orange/Citrus_Canker/orange_citrus_canker_003541.jpg,jpg,5615,256,256,LG_SHARED_000745
orange_citrus_canker_003542.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003542.jpg,jpg,5621,256,256,LG_SHARED_000745
orange_citrus_canker_003543.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003543.jpg,jpg,5603,256,256,LG_SHARED_000745
orange_citrus_canker_003544.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003544.jpg,jpg,5642,256,256,LG_SHARED_000745
orange_citrus_canker_003545.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003545.jpg,jpg,5635,256,256,LG_SHARED_000745
orange_citrus_canker_003546.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003546.jpg,jpg,5626,256,256,LG_SHARED_000745
orange_citrus_canker_003547.jpg,orange,Citrus_Canker,O02,9,newDS,processed/orange/Citrus_Canker/orange_citrus_canker_003547.jpg,jpg,5615,256,256,LG_SHARED_000745
orange_citrus_canker_003548.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003548.jpg,jpg,5646,256,256,LG_SHARED_000745
orange_citrus_canker_003549.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003549.jpg,jpg,5593,256,256,LG_SHARED_000745
orange_citrus_canker_003550.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003550.jpg,jpg,5659,256,256,LG_SHARED_000745
orange_citrus_canker_003551.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003551.jpg,jpg,5603,256,256,LG_SHARED_000745
orange_citrus_canker_003552.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003552.jpg,jpg,5603,256,256,LG_SHARED_000745
orange_citrus_canker_003553.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003553.jpg,jpg,5608,256,256,LG_SHARED_000745
orange_citrus_canker_003554.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003554.jpg,jpg,5638,256,256,LG_SHARED_000745
orange_citrus_canker_003555.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003555.jpg,jpg,5638,256,256,LG_SHARED_000745
orange_citrus_canker_003556.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003556.jpg,jpg,5647,256,256,LG_SHARED_000745
orange_citrus_canker_003557.jpg,orange,Citrus_Canker,O02,9,newDS,processed/orange/Citrus_Canker/orange_citrus_canker_003557.jpg,jpg,5611,256,256,LG_SHARED_000745
orange_citrus_canker_003558.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003558.jpg,jpg,5595,256,256,LG_SHARED_000745
orange_citrus_canker_003559.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003559.jpg,jpg,5630,256,256,LG_SHARED_000745
orange_citrus_canker_003560.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003560.jpg,jpg,5640,256,256,LG_SHARED_000745
orange_citrus_canker_003561.jpg,orange,Citrus_Canker,O02,9,newDS,processed/orange/Citrus_Canker/orange_citrus_canker_003561.jpg,jpg,5606,256,256,LG_SHARED_000745
orange_citrus_canker_003562.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003562.jpg,jpg,5596,256,256,LG_SHARED_000745
orange_citrus_canker_003563.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003563.jpg,jpg,5629,256,256,LG_SHARED_000745
orange_citrus_canker_003564.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003564.jpg,jpg,5622,256,256,LG_SHARED_000745
orange_citrus_canker_003565.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003565.jpg,jpg,5623,256,256,LG_SHARED_000745
orange_citrus_canker_003566.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003566.jpg,jpg,5607,256,256,LG_SHARED_000745
orange_citrus_canker_003617.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003617.jpg,jpg,6732,256,256,LG_SHARED_000747
orange_citrus_canker_003618.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003618.jpg,jpg,6721,256,256,LG_SHARED_000747
orange_citrus_canker_003619.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003619.jpg,jpg,6718,256,256,LG_SHARED_000747
orange_citrus_canker_003620.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003620.jpg,jpg,6768,256,256,LG_SHARED_000747
orange_citrus_canker_003621.jpg,orange,Citrus_Canker,O02,9,newDS,processed/orange/Citrus_Canker/orange_citrus_canker_003621.jpg,jpg,6737,256,256,LG_SHARED_000747
orange_citrus_canker_003622.jpg,orange,Citrus_Canker,O02,9,newDS,processed/orange/Citrus_Canker/orange_citrus_canker_003622.jpg,jpg,6748,256,256,LG_SHARED_000747
orange_citrus_canker_003623.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003623.jpg,jpg,6755,256,256,LG_SHARED_000747
orange_citrus_canker_003624.jpg,orange,Citrus_Canker,O02,9,newDS,processed/orange/Citrus_Canker/orange_citrus_canker_003624.jpg,jpg,6750,256,256,LG_SHARED_000747
orange_citrus_canker_003625.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003625.jpg,jpg,6744,256,256,LG_SHARED_000747
orange_citrus_canker_003626.jpg,orange,Citrus_Canker,O02,9,newDS,processed/orange/Citrus_Canker/orange_citrus_canker_003626.jpg,jpg,6750,256,256,LG_SHARED_000747
orange_citrus_canker_003627.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003627.jpg,jpg,6746,256,256,LG_SHARED_000747
orange_citrus_canker_003628.jpg,orange,Citrus_Canker,O02,9,newDS,processed/orange/Citrus_Canker/orange_citrus_canker_003628.jpg,jpg,6742,256,256,LG_SHARED_000747
orange_citrus_canker_003629.jpg,orange,Citrus_Canker,O02,9,newDS,processed/orange/Citrus_Canker/orange_citrus_canker_003629.jpg,jpg,6733,256,256,LG_SHARED_000747
orange_citrus_canker_003630.jpg,orange,Citrus_Canker,O02,9,newDS,processed/orange/Citrus_Canker/orange_citrus_canker_003630.jpg,jpg,6748,256,256,LG_SHARED_000747
orange_citrus_canker_003631.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003631.jpg,jpg,6735,256,256,LG_SHARED_000747
orange_citrus_canker_003632.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003632.jpg,jpg,6753,256,256,LG_SHARED_000747
orange_citrus_canker_003633.jpg,orange,Citrus_Canker,O02,9,newDS,processed/orange/Citrus_Canker/orange_citrus_canker_003633.jpg,jpg,6769,256,256,LG_SHARED_000747
orange_citrus_canker_003634.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003634.jpg,jpg,6747,256,256,LG_SHARED_000747
orange_citrus_canker_003635.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003635.jpg,jpg,6753,256,256,LG_SHARED_000747
orange_citrus_canker_003636.jpg,orange,Citrus_Canker,O02,9,newDS,processed/orange/Citrus_Canker/orange_citrus_canker_003636.jpg,jpg,6714,256,256,LG_SHARED_000747
orange_citrus_canker_003637.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003637.jpg,jpg,6740,256,256,LG_SHARED_000747
orange_citrus_canker_003638.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003638.jpg,jpg,6759,256,256,LG_SHARED_000747
orange_citrus_canker_003639.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003639.jpg,jpg,6734,256,256,LG_SHARED_000747
orange_citrus_canker_003640.jpg,orange,Citrus_Canker,O02,9,newDS,processed/orange/Citrus_Canker/orange_citrus_canker_003640.jpg,jpg,6760,256,256,LG_SHARED_000747
orange_citrus_canker_003641.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003641.jpg,jpg,6744,256,256,LG_SHARED_000747
orange_citrus_canker_003642.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003642.jpg,jpg,6751,256,256,LG_SHARED_000747
orange_citrus_canker_003643.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003643.jpg,jpg,6744,256,256,LG_SHARED_000747
orange_citrus_canker_003644.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003644.jpg,jpg,6740,256,256,LG_SHARED_000747
orange_citrus_canker_003645.jpg,orange,Citrus_Canker,O02,9,newDS,processed/orange/Citrus_Canker/orange_citrus_canker_003645.jpg,jpg,6779,256,256,LG_SHARED_000747
orange_citrus_canker_003646.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003646.jpg,jpg,6811,256,256,LG_SHARED_000747
orange_citrus_canker_003647.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003647.jpg,jpg,6758,256,256,LG_SHARED_000747
orange_citrus_canker_003648.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003648.jpg,jpg,6689,256,256,LG_SHARED_000747
orange_citrus_canker_003649.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003649.jpg,jpg,6735,256,256,LG_SHARED_000747
orange_citrus_canker_003650.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003650.jpg,jpg,6636,256,256,LG_SHARED_000747
orange_citrus_canker_003651.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003651.jpg,jpg,6816,256,256,LG_SHARED_000747
orange_citrus_canker_003652.jpg,orange,Citrus_Canker,O02,9,newDS,processed/orange/Citrus_Canker/orange_citrus_canker_003652.jpg,jpg,6789,256,256,LG_SHARED_000747
orange_citrus_canker_003653.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003653.jpg,jpg,6780,256,256,LG_SHARED_000747
orange_citrus_canker_003654.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003654.jpg,jpg,6167,256,256,LG_SHARED_000748
orange_citrus_canker_003655.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003655.jpg,jpg,5695,256,256,LG_SHARED_000748
orange_citrus_canker_003656.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003656.jpg,jpg,5712,256,256,LG_SHARED_000748
orange_citrus_canker_003657.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003657.jpg,jpg,5698,256,256,LG_SHARED_000748
orange_citrus_canker_003658.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003658.jpg,jpg,5725,256,256,LG_SHARED_000748
orange_citrus_canker_003659.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003659.jpg,jpg,5724,256,256,LG_SHARED_000748
orange_citrus_canker_003660.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003660.jpg,jpg,5777,256,256,LG_SHARED_000748
orange_citrus_canker_003661.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003661.jpg,jpg,5757,256,256,LG_SINGLE_002465
orange_citrus_canker_003662.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003662.jpg,jpg,5696,256,256,LG_SINGLE_002466
orange_citrus_canker_003663.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003663.jpg,jpg,5545,256,256,LG_SINGLE_002467
orange_citrus_canker_003692.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003692.jpg,jpg,5752,256,256,LG_SHARED_000751
orange_citrus_canker_003693.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003693.jpg,jpg,5685,256,256,LG_SHARED_000751
orange_citrus_canker_003694.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003694.jpg,jpg,5698,256,256,LG_SHARED_000751
orange_citrus_canker_003695.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003695.jpg,jpg,5690,256,256,LG_SHARED_000751
orange_citrus_canker_003696.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003696.jpg,jpg,5694,256,256,LG_SHARED_000751
orange_citrus_canker_003697.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003697.jpg,jpg,5708,256,256,LG_SHARED_000751
orange_citrus_canker_003698.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003698.jpg,jpg,5677,256,256,LG_SHARED_000751
orange_citrus_canker_003699.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003699.jpg,jpg,5683,256,256,LG_SHARED_000751
orange_citrus_canker_003700.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003700.jpg,jpg,5706,256,256,LG_SHARED_000751
orange_citrus_canker_003701.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003701.jpg,jpg,5707,256,256,LG_SHARED_000751
orange_citrus_canker_003702.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003702.jpg,jpg,5683,256,256,LG_SHARED_000751
orange_citrus_canker_003703.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003703.jpg,jpg,5700,256,256,LG_SHARED_000751
orange_citrus_canker_003704.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003704.jpg,jpg,5683,256,256,LG_SHARED_000751
orange_citrus_canker_003717.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003717.jpg,jpg,4077,256,256,LG_SHARED_000656
orange_citrus_canker_003718.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003718.jpg,jpg,4082,256,256,LG_SHARED_000656
orange_citrus_canker_003719.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003719.jpg,jpg,4077,256,256,LG_SHARED_000656
orange_citrus_canker_003720.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003720.jpg,jpg,4081,256,256,LG_SHARED_000656
orange_citrus_canker_003721.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003721.jpg,jpg,4088,256,256,LG_SHARED_000656
orange_citrus_canker_003722.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003722.jpg,jpg,4060,256,256,LG_SHARED_000656
orange_citrus_canker_003723.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003723.jpg,jpg,4091,256,256,LG_SHARED_000656
orange_citrus_canker_003724.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003724.jpg,jpg,4079,256,256,LG_SHARED_000656
orange_citrus_canker_003725.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003725.jpg,jpg,4074,256,256,LG_SHARED_000656
orange_citrus_canker_003726.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003726.jpg,jpg,4070,256,256,LG_SHARED_000656
orange_citrus_canker_003727.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003727.jpg,jpg,4082,256,256,LG_SHARED_000656
orange_citrus_canker_003728.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003728.jpg,jpg,4083,256,256,LG_SHARED_000656
orange_citrus_canker_003729.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003729.jpg,jpg,4083,256,256,LG_SHARED_000656
orange_citrus_canker_003730.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003730.jpg,jpg,4107,256,256,LG_SHARED_000656
orange_citrus_canker_003731.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003731.jpg,jpg,4080,256,256,LG_SHARED_000656
orange_citrus_canker_003732.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003732.jpg,jpg,4066,256,256,LG_SHARED_000656
orange_citrus_canker_003733.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003733.jpg,jpg,4067,256,256,LG_SHARED_000656
orange_citrus_canker_003734.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003734.jpg,jpg,4071,256,256,LG_SHARED_000656
orange_citrus_canker_003735.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003735.jpg,jpg,4074,256,256,LG_SHARED_000656
orange_citrus_canker_003736.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003736.jpg,jpg,4054,256,256,LG_SHARED_000656
orange_citrus_canker_003737.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003737.jpg,jpg,4074,256,256,LG_SHARED_000656
orange_citrus_canker_003738.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003738.jpg,jpg,4075,256,256,LG_SHARED_000656
orange_citrus_canker_003739.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003739.jpg,jpg,4064,256,256,LG_SHARED_000656
orange_citrus_canker_003740.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003740.jpg,jpg,4068,256,256,LG_SHARED_000656
orange_citrus_canker_003741.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003741.jpg,jpg,4078,256,256,LG_SHARED_000656
orange_citrus_canker_003742.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003742.jpg,jpg,4085,256,256,LG_SHARED_000656
orange_citrus_canker_003743.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003743.jpg,jpg,4065,256,256,LG_SHARED_000656
orange_citrus_canker_003744.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003744.jpg,jpg,4078,256,256,LG_SHARED_000656
orange_citrus_canker_003745.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003745.jpg,jpg,4085,256,256,LG_SHARED_000656
orange_citrus_canker_003746.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003746.jpg,jpg,4076,256,256,LG_SHARED_000656
orange_citrus_canker_003747.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003747.jpg,jpg,4082,256,256,LG_SHARED_000656
orange_citrus_canker_003748.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003748.jpg,jpg,4066,256,256,LG_SHARED_000656
orange_citrus_canker_003749.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003749.jpg,jpg,4080,256,256,LG_SHARED_000656
orange_citrus_canker_003750.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003750.jpg,jpg,4057,256,256,LG_SHARED_000656
orange_citrus_canker_003751.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003751.jpg,jpg,4080,256,256,LG_SHARED_000656
orange_citrus_canker_003752.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003752.jpg,jpg,4073,256,256,LG_SHARED_000656
orange_citrus_canker_003753.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003753.jpg,jpg,4062,256,256,LG_SHARED_000656
orange_citrus_canker_003754.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003754.jpg,jpg,4077,256,256,LG_SHARED_000656
orange_citrus_canker_003755.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003755.jpg,jpg,4079,256,256,LG_SHARED_000656
orange_citrus_canker_003756.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003756.jpg,jpg,4109,256,256,LG_SHARED_000656
orange_citrus_canker_003757.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003757.jpg,jpg,4079,256,256,LG_SHARED_000656
orange_citrus_canker_003758.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003758.jpg,jpg,4068,256,256,LG_SHARED_000656
orange_citrus_canker_003759.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003759.jpg,jpg,4093,256,256,LG_SHARED_000656
orange_citrus_canker_003760.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003760.jpg,jpg,4107,256,256,LG_SHARED_000656
orange_citrus_canker_003761.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003761.jpg,jpg,4096,256,256,LG_SHARED_000656
orange_citrus_canker_003762.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003762.jpg,jpg,4084,256,256,LG_SHARED_000656
orange_citrus_canker_003763.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003763.jpg,jpg,4077,256,256,LG_SHARED_000656
orange_citrus_canker_003764.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003764.jpg,jpg,4081,256,256,LG_SHARED_000656
orange_citrus_canker_003765.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003765.jpg,jpg,4080,256,256,LG_SHARED_000656
orange_citrus_canker_003766.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003766.jpg,jpg,4086,256,256,LG_SHARED_000656
orange_citrus_canker_003767.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003767.jpg,jpg,4880,256,256,LG_SHARED_000657
orange_citrus_canker_003768.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003768.jpg,jpg,4895,256,256,LG_SHARED_000657
orange_citrus_canker_003769.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003769.jpg,jpg,4898,256,256,LG_SHARED_000657
orange_citrus_canker_003770.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003770.jpg,jpg,4897,256,256,LG_SHARED_000657
orange_citrus_canker_003771.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003771.jpg,jpg,4885,256,256,LG_SHARED_000657
orange_citrus_canker_003772.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003772.jpg,jpg,4898,256,256,LG_SHARED_000657
orange_citrus_canker_003773.jpg,orange,Citrus_Canker,O02,9,orange disease dataset,processed/orange/Citrus_Canker/orange_citrus_canker_003773.jpg,jpg,4893,256,256,LG_SHARED_000657
